Sample,,,,,,,SOTALOL HYDROCHLORIDE Results,,IS_SPARTEINE Results,,GALANTAMINE Results,,NALOXONE HYDROCHLORIDE Results,,FENSPIRIDE HYDROCHLORIDE Results,,PIDOTIMOD Results,,CLONIDINE HYDROCHLORIDE Results,,SUMATRIPTAN SUCCINATE Results,,NEOSTIGMINE BROMIDE Results,,TINIDAZOLE Results,,ROXATIDINE ACETATE HYDROCHLORIDE Results,,IS_EMETINE Results,,FAMCICLOVIR Results,,ZIDOVUDINE [AZT] Results,,IS_CAFFEINE Results,,IS_YOHIMBINE Results,,IS_SULFAMETHOXAZOLE Results,,BRIVUDINE Results,,DIACETAMATE Results,,IS_EYTHROMYCINE Results,,VILAZODONE HYDROCHLORIDE Results,,PHENAZOPYRIDINE HYDROCHLORIDE Results,,OMEPRAZOLE Results,,DILTIAZEM HYDROCHLORIDE Results,,PERICIAZINE Results,,PANTOPRAZOLE Results,,ERGOTAMINE TARTRATE Results,,FLUOXETINE Results,,RAMIPRIL Results,,BENAZEPRIL HYDROCHLORIDE Results,,ENTACAPONE Results,,METAXALONE Results,,MEBENDAZOLE Results,,RILUZOLE Results,,CETIRIZINE HYDROCHLORIDE Results,,QUINAPRIL HYDROCHLORIDE Results,,DICYCLOMINE HYDROCHLORIDE Results,,PRANOPROFEN Results,,FAMPROFAZONE Results,,TOLAZAMIDE Results,,BISACODYL Results,,CARISOPRODOL Results,,TRANDOLAPRIL Results,,KETOROLAC TROMETHAMINE Results,,VORICONAZOLE Results,,TELMISARTAN Results,,GRISEOFULVIN Results,,RAMELTEON Results,,IS_MIFEPRISTONE Results,,BICALUTAMIDE Results,,LOSARTAN Results,,IRBESARTAN Results,,EZETIMIBE Results,,REPAGLINIDE Results,,DEFLAZACORT Results,,ARTEMISININ Results,,SULFASALAZINE Results,,NITRENDIPINE Results,,DIFLORASONE DIACETATE Results,,VALSARTAN Results,,RACECADOTRIL Results,,LEVONORGESTREL Results,,ETODOLAC Results,,TRANILAST Results,,OXAPROZIN Results,,PACLITAXEL Results,,CYPROTERONE ACETATE Results,,INDOMETHACIN Results,,NORETHINDRONE ACETATE Results,,NATEGLINIDE Results,,DANAZOL Results,,IS_IPRIFLAVONE Results,,RITONAVIR Results,,LOVASTATIN Results,
,!,MZ009F-Plate1-L050-OD333-T02,MZ009F-Plate1-L050-OD333-T02.d,Sample,,10/20/2017 1:32 PM,0.973,2509590,1.040,3089938,1.074,3339117,1.163,3157402,1.163,4409560,1.298,218008,1.186,6449021,1.242,2826931,1.174,2014226,1.667,1012621,1.801,2118368,1.633,3541526,1.969,7094033,2.014,5311,1.991,998309,1.969,9245591,2.226,4178233,2.081,19343,2.349,15757,2.461,1988313,2.573,4491218,2.595,5649948,2.897,5442706,2.819,14594392,2.830,8789987,3.110,11309159,3.155,95270,3.166,3739791,3.390,19283425,3.490,1197880,3.524,666619,3.490,3118125,3.602,3371845,3.625,5627048,3.591,6569402,3.591,9017915,3.725,1567,3.636,3297300,3.692,12384676,3.692,24594142,4.005,3828,3.736,1305348,3.714,9463845,3.770,3548962,3.804,3509447,3.759,7475558,3.815,10947528,3.871,11301063,3.848,5568325,3.971,655803,4.016,8452015,4.072,16302542,4.106,320881,4.139,15507703,4.150,10093060,4.631,627,4.408,56337,4.352,1433829,4.352,9462301,4.419,6661553,4.396,1372830,4.430,11671868,4.464,1191557,4.396,215464,4.497,14039961,4.575,243222,4.598,9733978,4.609,2097997,4.665,9803412,4.788,8373051,4.754,13533,4.777,11128890,4.866,9637485,5.023,4182426
!,!,MZ009F-Plate1-L051-OD333-T02,MZ009F-Plate1-L051-OD333-T02.d,Sample,,10/20/2017 1:39 PM,0.987,2013440,1.054,2445422,1.076,3070701,1.177,3265589,1.166,4473200,1.300,212161,1.188,6387032,1.255,2761329,1.188,1680804,1.680,1023798,1.803,2290517,1.647,3656791,1.971,6703258,1.882,6918,1.994,1046256,1.971,8517922,2.240,3827197,2.094,19911,2.374,18443,2.475,2154561,2.575,5060071,2.598,5683534,2.900,5102545,2.821,13613222,2.844,8788653,3.112,10893913,3.157,89922,3.168,3885470,3.395,18656303,3.493,1221980,3.526,736653,3.493,2979397,3.616,3278318,3.627,5614615,3.593,6088294,3.593,8580525,3.694,6724,3.638,3618168,3.683,12065926,3.694,21892239,4.019,4010,3.739,1327397,3.717,9382902,3.772,3842083,3.806,3602390,3.761,7713314,3.817,10605193,3.873,10531610,3.851,5415927,3.974,648395,4.019,8329365,4.074,15716902,4.108,237612,4.142,14908741,4.153,10885673,,,4.410,70866,4.354,1495671,4.354,8314876,4.421,6501976,4.399,1537851,4.432,11219129,4.466,1275723,4.399,246123,4.500,13304432,4.578,231438,4.600,9364544,4.611,2291819,4.667,9419715,4.802,8008770,4.779,13641,4.779,11216452,4.869,9082868,5.025,3676804
!,!,MZ009F-Plate1-L052-OD333-T02,MZ009F-Plate1-L052-OD333-T02.d,Sample,,10/20/2017 1:45 PM,0.976,2565187,1.043,3091579,1.066,3454658,1.155,3299281,1.155,4273391,1.301,210984,1.178,6855115,1.245,2780433,1.178,1879503,1.670,1001238,1.793,2493866,1.625,3716009,1.972,7516368,2.028,5647,1.994,1049146,1.972,9416505,2.229,4270984,2.386,995,2.363,13838,2.464,2213374,2.576,4559372,2.587,6041428,2.900,5482661,2.822,14705739,2.833,9021620,3.113,11553708,3.158,77172,3.169,3841058,3.393,20048535,3.493,1180614,3.527,688367,3.493,3131747,3.605,3520864,3.628,5862061,3.594,6454853,3.603,8680216,3.695,4484,3.639,3269132,3.684,12886882,3.695,24808235,4.008,4443,3.740,1282426,3.717,9397098,3.773,3313211,3.807,3392850,3.762,7240848,3.818,11042812,3.874,11058581,3.840,5973634,3.974,623401,4.008,8421111,4.075,16709107,4.109,258733,4.131,16466057,4.153,10993653,,,4.400,53810,4.344,1508077,4.355,9526057,4.422,6749700,4.400,1625468,4.433,11889011,4.467,1214432,4.400,223532,4.489,14581674,4.579,242691,4.590,10082114,4.612,2230938,4.668,10435899,4.791,8562233,4.769,13364,4.769,11529493,4.869,9698364,5.015,4267560
,!,MZ009F-Plate1-L053-OD333-T02,MZ009F-Plate1-L053-OD333-T02.d,Sample,,10/20/2017 1:51 PM,0.983,1937190,1.050,2645816,1.073,3057255,1.173,3275704,1.173,4678674,1.308,226975,1.196,6578800,1.252,2790007,1.185,1760718,1.677,1087131,1.800,2454734,1.643,3983935,1.968,6776340,2.024,6748,2.001,1046361,1.979,8987810,2.236,4102125,2.091,20509,2.359,17383,2.471,2192575,2.572,5367336,2.594,6077136,2.907,5230714,2.818,13861602,2.840,8950385,3.120,11054707,3.154,107451,3.176,4010467,3.400,19391783,3.489,1199651,3.523,774504,3.500,2943545,3.612,3408099,3.623,5576271,3.601,6044101,3.590,8418934,3.724,618,3.635,3422963,3.691,12065793,3.691,21642907,4.015,4507,3.735,1241153,3.713,9269774,3.780,3793565,3.802,3491508,3.758,7840052,3.814,10701862,3.881,10331515,3.847,5780358,3.970,624682,4.015,8269931,4.082,15822349,4.105,249967,4.138,15884509,4.160,11427465,4.586,3961,4.407,72186,4.351,1500516,4.362,8550078,4.429,6633271,4.407,1673456,4.440,11017679,4.474,1292784,4.407,249734,4.496,13968580,4.586,241168,4.597,9793761,4.619,2357200,4.664,10217226,4.798,7819425,4.765,19271,4.776,11382415,4.865,9470059,5.022,3881891
,!,MZ009F-Plate1-L054-OD333-T02,MZ009F-Plate1-L054-OD333-T02.d,Sample,,10/20/2017 1:58 PM,0.986,2212854,1.053,2682462,1.064,3892910,1.165,3309915,1.165,4439474,1.299,203615,1.187,6275462,1.243,2687836,1.176,1818497,1.668,1033834,1.791,2162382,1.612,3681442,1.970,7082370,2.015,4576,1.993,995572,1.970,8915632,2.228,4272293,2.082,18292,2.362,19574,2.463,2088934,2.574,4883350,2.597,5691513,2.899,5262544,2.821,13980676,2.832,8724941,3.111,10900694,3.156,115973,3.167,3994462,3.380,19278238,3.492,1146806,3.525,651370,3.492,3266623,3.604,3493899,3.626,5559765,3.592,6555845,3.592,8657311,3.682,3235,3.637,3196863,3.682,12734350,3.682,24450690,3.995,3619,3.738,1311039,3.715,9312325,3.771,3364477,3.805,3306555,3.749,7521668,3.816,10267885,3.872,10603108,3.839,6112654,3.973,644503,4.006,7880277,4.073,15808965,4.107,292107,4.129,15810256,4.152,10357752,4.208,1830,4.398,43983,4.342,1479827,4.353,8935981,4.420,6608392,4.398,1544309,4.432,11519604,4.465,1173617,4.398,229183,4.487,14173489,4.577,232114,4.588,9580653,4.611,2195400,4.666,10022770,4.790,7823122,4.778,15245,4.778,11541314,4.868,9492660,5.013,4293064
,!,MZ009F-Plate1-L055-OD333-T02,MZ009F-Plate1-L055-OD333-T02.d,Sample,,10/20/2017 2:04 PM,0.986,1963823,1.042,2688916,1.065,3242989,1.165,3160663,1.165,4534717,1.299,206286,1.188,6495304,1.244,2727584,1.188,1757502,1.680,900878,1.803,1849172,1.646,3146010,1.971,6806627,2.027,7973,1.993,988984,1.971,8427400,2.239,3824783,2.094,18393,2.362,13803,2.474,2009124,2.575,4807325,2.597,5867081,2.899,5195874,2.821,13629491,2.843,8556479,3.112,10859711,3.157,103500,3.168,3976237,3.395,19327897,3.492,1199047,3.526,703236,3.492,3086402,3.615,3448583,3.626,5600427,3.604,6125327,3.593,8564704,3.694,2314,3.638,3487729,3.682,12128011,3.694,21984193,4.018,4281,3.738,1332323,3.716,9569715,3.783,3657686,3.805,3461948,3.761,7912719,3.828,10506749,3.884,10172331,3.850,5942186,3.984,632589,4.018,8013989,4.074,15794336,4.107,257202,4.141,15576885,4.152,11229247,4.410,1601,4.410,37636,4.354,1433423,4.354,8653679,4.421,6490933,4.398,1142600,4.432,10846975,4.465,1295612,4.410,229379,4.499,13494360,4.577,236262,4.600,9372958,4.611,2204822,4.667,9633507,4.801,7758328,4.768,11640,4.779,11342324,4.868,9232188,5.025,3752536
,!,MZ009F-Plate1-L056-OD333-T02,MZ009F-Plate1-L056-OD333-T02.d,Sample,,10/20/2017 2:11 PM,0.976,2622215,1.043,3023697,1.054,4441200,1.166,3402733,1.166,4723032,1.289,219649,1.177,7197598,1.244,2910037,1.177,1820860,1.669,1011605,1.792,2709477,1.624,4182778,1.971,7729526,1.882,5423,1.994,976984,1.960,9047571,2.229,4036379,2.083,18291,2.352,15444,2.464,2229187,2.575,4975594,2.587,5955441,2.900,5414661,2.810,15348968,2.833,9414733,3.112,11646490,3.157,113869,3.157,3909297,3.391,20687699,3.493,1215073,3.526,750034,3.493,2934017,3.605,3372820,3.627,5613044,3.593,6424347,3.593,8691137,3.560,3238,3.638,3261460,3.694,12464210,3.694,24424535,4.007,4325,3.739,1218900,3.716,9416457,3.772,3450942,3.806,3426471,3.761,7534308,3.817,11050152,3.873,11119443,3.851,6200980,3.974,663232,4.007,8982999,4.074,19753865,4.097,167038,4.130,18719118,4.153,12764510,4.209,2512,4.399,49470,4.343,1531095,4.354,9535218,4.421,7509614,4.399,1365957,4.432,12212390,4.466,1292683,4.399,227910,4.488,15441217,4.578,285916,4.589,10398512,4.611,2384622,4.667,10468270,4.790,8709174,4.779,7946,4.768,12376542,4.869,10723715,5.014,4317133
,!,MZ009F-Plate1-L057-OD333-T02,MZ009F-Plate1-L057-OD333-T02.d,Sample,,10/20/2017 2:17 PM,0.986,1914746,1.053,2286912,1.075,2832775,1.176,3255386,1.165,4597735,1.299,217467,1.198,6313696,1.254,2581875,1.366,103263,1.679,908581,1.803,1943462,1.646,3373173,1.970,6759675,2.026,5603,2.004,992148,1.981,8237063,2.239,4003262,2.093,19333,2.362,16533,2.474,2005532,2.574,5381094,2.597,6078519,2.899,5079687,2.821,13735402,2.843,8642694,3.111,10776887,3.156,109545,3.167,3876952,3.391,19202002,3.492,1179585,3.525,682248,3.503,3335451,3.615,3322279,3.626,5443484,3.604,6307221,3.592,8723443,3.704,3449,3.637,3701066,3.693,12114682,3.693,22152494,4.029,3818,3.749,1375796,3.716,9238491,3.783,3904545,3.805,3616025,3.760,7803012,3.827,10662316,3.883,10805733,3.850,5297575,3.984,631252,4.018,7946910,4.085,16456699,4.107,177846,4.141,15758255,4.163,11800970,4.208,1978,4.409,38924,4.353,1397910,4.364,8515415,4.420,6678237,4.398,1214297,4.432,11352097,4.476,1253667,4.409,240252,4.499,13426710,4.577,233168,4.599,9620558,4.611,2257484,4.666,9773711,4.801,8065127,4.767,6530,4.778,10715857,4.868,9054737,5.024,3839189
,!,MZ009F-Plate1-L058-OD333-T02,MZ009F-Plate1-L058-OD333-T02.d,Sample,,10/20/2017 2:24 PM,0.975,2299495,1.042,2566334,1.065,2832167,1.165,3222592,1.165,4659304,1.289,228098,1.177,6183068,1.244,2775291,1.177,1622266,1.669,996701,1.792,2498158,1.635,3684305,1.971,7007928,2.016,5256,1.993,924113,1.971,9182592,2.228,4202684,2.083,18328,2.362,14452,2.463,2062049,2.575,5196999,2.597,5994928,2.899,5154841,2.810,14373040,2.832,9098637,3.112,11103486,3.157,90993,3.168,3760957,3.392,19355881,3.492,1145268,3.526,649973,3.492,3199650,3.604,3323627,3.616,5352569,3.593,6225873,3.593,8366525,3.694,1192,3.638,3356134,3.683,12572015,3.694,24436340,4.007,3620,3.739,1306055,3.716,9273482,3.772,3591581,3.806,3469291,3.750,7206291,3.817,10802608,3.873,11209550,3.839,5911214,3.974,641945,4.007,8112519,4.074,17516228,4.097,188060,4.130,16586121,4.153,11782101,4.186,7390,4.410,46100,4.343,1492649,4.354,9221862,4.421,6772979,4.399,1495406,4.432,12019743,4.466,1178112,4.399,224244,4.488,13864074,4.578,244562,4.589,9747778,4.611,2218061,4.667,9929599,4.790,8444386,4.768,9880,4.768,11446835,4.869,9759410,5.014,4184306
,!,MZ009F-Plate1-L059-OD333-T02,MZ009F-Plate1-L059-OD333-T02.d,Sample,,10/20/2017 2:30 PM,0.987,2025726,1.054,2403397,1.065,2915891,1.166,3380628,1.166,4841560,1.300,210428,1.189,6689250,1.244,2732049,1.189,1392123,1.681,847776,1.793,3169106,1.636,3810353,1.972,7092679,2.028,6294,1.994,999583,1.972,8488419,2.240,4029452,2.095,20425,2.363,14111,2.475,2093306,2.576,5202693,2.598,5891564,2.900,5270923,2.822,13446368,2.844,9070963,3.113,11196115,3.157,120199,3.169,3935650,3.392,19683410,3.493,1200100,3.527,790960,3.493,2965133,3.616,3387698,3.627,5823911,3.594,5989616,3.594,8383322,3.694,7745,3.639,3499987,3.683,12305703,3.694,21932932,4.019,4549,3.739,1242473,3.717,9318473,3.784,3789090,3.806,3554017,3.762,7532439,3.818,10354132,3.873,10563887,3.851,5910091,3.974,647767,4.019,8262033,4.075,16900872,4.108,192002,4.131,16273150,4.153,12123157,4.578,2613,4.410,68158,4.354,1486215,4.354,8577834,4.422,6704426,4.399,1845089,4.433,11346716,4.466,1305998,4.399,237654,4.500,13969741,4.578,244198,4.601,9503358,4.612,2375314,4.668,10056098,4.802,7928152,4.780,16066,4.780,10704280,4.869,9326160,5.026,3812649
,!,MZ009F-Plate1-L060-OD333-T02,MZ009F-Plate1-L060-OD333-T02.d,Sample,,10/20/2017 2:37 PM,0.975,2303432,1.031,2888867,1.064,4171541,1.165,3157098,1.165,4265508,1.299,202078,1.176,6290670,1.243,2562580,1.176,1633075,1.669,1061473,1.792,2617268,1.624,3570325,1.971,6882026,2.027,6611,1.993,979092,1.971,8955226,2.228,4142775,2.083,18335,2.351,15736,2.463,2079219,2.575,4483631,2.597,5688546,2.899,4956503,2.821,13364158,2.832,8569405,3.112,10557665,3.157,117604,3.168,3622488,3.392,18232041,3.492,1106891,3.526,657993,3.492,3121027,3.604,3126163,3.626,5003844,3.593,6246770,3.593,8201621,3.705,2362,3.638,3207622,3.693,12012096,3.693,23765329,4.007,4557,3.738,1270684,3.716,8776238,3.772,3226360,3.805,3192111,3.761,6961780,3.817,10245676,3.872,10457874,3.839,5591482,3.973,610542,4.007,7570572,4.074,15755287,4.107,217354,4.130,15072957,4.152,10388760,4.253,2874,4.398,91013,4.342,1388293,4.354,8941704,4.421,6487391,4.398,1165560,4.432,11267908,4.465,1121362,4.398,224608,4.488,13017946,4.577,237914,4.588,9271699,4.611,2029449,4.667,9118932,4.801,7882452,4.767,9989,4.779,10971825,4.868,9146111,5.014,3879977
!,!,MZ009F-Plate1-L061-OD333-T02,MZ009F-Plate1-L061-OD333-T02.d,Sample,,10/20/2017 2:43 PM,0.985,2311991,1.041,2717040,1.075,2928037,1.164,3398539,1.164,4647529,1.298,221532,1.186,6136232,1.254,2851303,1.186,1686844,1.679,1088751,1.802,3158682,1.634,3795356,1.970,6857618,2.026,7357,2.003,1040277,1.970,8669690,2.238,4106625,2.093,19592,2.361,17460,2.473,2159060,2.574,5005679,2.596,6067599,2.898,5252367,2.820,13996697,2.842,8638156,3.111,10965511,3.155,110802,3.178,3795676,3.396,19232177,3.491,1193817,3.525,797700,3.491,3005477,3.614,3303194,3.625,5615489,3.592,6040172,3.592,8328982,3.704,3682,3.637,3496011,3.681,12112366,3.692,21847492,4.006,4521,3.737,1275691,3.715,9287961,3.771,3783090,3.804,3469377,3.760,7658338,3.816,10408850,3.871,10294200,3.849,5786674,3.972,634226,4.017,7933548,4.084,16035779,4.106,204212,4.140,15199896,4.151,11121177,,,4.408,103160,4.353,1501250,4.364,8475673,4.420,6497776,4.397,1632131,4.431,11268321,4.476,1237434,4.408,242344,4.498,13069061,4.576,237195,4.599,9360185,4.610,2217356,4.666,9676191,4.800,8028359,4.778,24222,4.778,11148400,4.867,9043331,5.024,3844388
!,!,MZ009F-Plate1-L062-OD333-T02,MZ009F-Plate1-L062-OD333-T02.d,Sample,,10/20/2017 2:49 PM,0.963,2194193,1.031,2573907,1.053,2894981,1.154,3114896,1.154,4581195,1.288,212936,1.176,6436599,1.243,2576989,1.176,1753567,1.668,968217,1.791,1731818,1.612,3308332,1.970,7197398,2.015,4415,1.993,995810,1.970,8892284,2.228,4207529,2.071,18499,2.351,20863,2.462,2031138,2.563,5120266,2.597,6043606,2.899,5167682,2.809,14103957,2.832,8794516,3.111,11134446,3.156,103478,3.167,4007092,3.391,19228229,3.492,1168440,3.525,634403,3.492,3417400,3.604,3369111,3.626,5416335,3.592,6556092,3.592,8737330,3.682,1632,3.637,3381706,3.693,12635230,3.693,24432477,4.018,3997,3.738,1337446,3.715,9288082,3.771,3580392,3.805,3404294,3.749,7329728,3.816,10783267,3.872,11031414,3.839,5965042,3.973,661626,4.006,8035399,4.073,17107737,4.096,237154,4.129,16537127,4.152,11420193,,,4.398,59907,4.342,1523276,4.353,9320078,4.420,6795276,4.398,956965,4.431,11978926,4.465,1180379,4.398,235733,4.487,13997999,4.577,247050,4.588,9755846,4.610,2241471,4.666,10016766,4.789,8205692,4.767,14788,4.767,11863598,4.868,9714232,5.013,4333709
!,!,MZ009F-Plate1-L063-OD333-T02,MZ009F-Plate1-L063-OD333-T02.d,Sample,,10/20/2017 2:56 PM,0.985,2194082,1.052,2628077,1.074,3109738,1.175,3231848,1.175,4421872,1.309,217834,1.186,6064942,1.253,2773478,1.186,1709901,1.678,916388,1.801,1969139,1.645,3351529,1.969,6793286,2.025,8159,1.992,999910,1.969,8352470,2.238,4000834,2.092,18540,2.361,21035,2.473,2087744,2.573,4719705,2.596,5843255,2.898,5127923,2.820,13657442,2.842,8619521,3.110,10654764,3.155,110725,3.166,3746712,3.390,19157396,3.491,1205582,3.524,678493,3.491,3191336,3.614,3345265,3.625,5377925,3.591,6204558,3.591,8871375,,,3.636,3632904,3.692,12058075,3.692,22074805,4.017,4362,3.737,1352710,3.715,9015565,3.771,3946109,3.804,3417846,3.759,7456033,3.815,10376495,3.871,10585040,3.849,6194009,3.972,631025,4.017,8051047,4.073,16455930,4.106,207683,4.140,15746053,4.151,11640879,4.643,463,4.408,44845,4.352,1366837,4.363,8337667,4.419,6601168,4.408,1328958,4.431,10936037,4.475,1281157,4.408,234004,4.498,13278419,4.576,233023,4.598,9229349,4.610,2190477,4.666,9611863,4.800,7846711,4.766,12485,4.777,11523595,4.867,8918755,5.024,3890755
!,!,MZ009F-Plate1-L064-OD333-T02,MZ009F-Plate1-L064-OD333-T02.d,Sample,,10/20/2017 3:02 PM,0.974,2497684,1.042,3087703,1.064,4352880,1.165,3232260,1.165,4430472,1.299,227062,1.187,6253205,1.243,2897605,1.176,2078192,1.668,843384,1.791,1583974,1.623,3715505,1.970,7299351,2.026,6473,1.992,992245,1.970,9108842,2.227,4257696,2.082,18966,2.350,18040,2.462,2113139,2.574,4539417,2.585,5729194,2.899,5195899,2.809,14501723,2.832,8796765,3.111,11242217,3.145,84618,3.167,3736096,3.391,19868408,3.492,1211944,3.525,625878,3.492,3137032,3.603,3361602,3.626,5303483,3.592,6464374,3.592,8854990,3.693,1339,3.637,3412851,3.693,12060974,3.693,24314078,4.029,4049,3.738,1312432,3.715,8903001,3.771,3624318,3.805,3300346,3.749,7482156,3.816,10642510,3.872,11212000,3.838,6506172,3.961,641959,4.006,8542202,4.073,19229001,4.107,129366,4.129,17901140,4.152,12707440,,,4.398,37459,4.342,1405380,4.353,9290860,4.420,7218288,4.398,1028014,4.420,11940017,4.465,1223868,4.398,238564,4.487,14172469,4.577,262748,4.588,9659120,4.599,2235517,4.666,9834363,4.789,8401985,4.756,10293,4.767,12238461,4.868,9711745,5.013,4209665
!,!,MZ009F-Plate1-L065-OD333-T02,MZ009F-Plate1-L065-OD333-T02.d,Sample,,10/20/2017 3:09 PM,0.977,3717064,1.044,4369072,1.066,5103959,1.167,3174993,1.167,4532166,1.301,229307,1.189,6517275,1.256,2918829,1.178,2178981,1.681,764166,1.804,1299925,1.637,3456699,1.972,7022576,1.894,5949,1.995,1120477,1.972,8986365,2.241,4143054,2.095,19980,2.364,19380,2.465,2200363,2.565,3786854,2.599,5867393,2.901,5314664,2.823,14269639,2.834,8206700,3.113,11394288,3.158,86554,3.169,3545406,3.393,20507832,3.494,1251487,3.527,639852,3.494,3248417,3.606,3507798,3.628,5640903,3.594,6209224,3.594,9186675,3.740,852,3.639,3810435,3.695,12573830,3.695,22607016,4.020,4100,3.740,1404951,3.718,9812698,3.773,3994451,3.807,3815601,3.751,7204274,3.818,11272170,3.874,11551337,3.852,5882319,3.975,641538,4.020,8436056,4.076,18267803,4.109,123138,4.131,17635637,4.154,12929787,,,4.400,28224,4.344,1399789,4.355,9006944,4.422,6961243,4.400,1021395,4.434,12056215,4.467,1351850,4.400,237756,4.501,13363193,4.579,244429,4.601,9799778,4.613,2163696,4.669,9980921,4.803,8514845,4.769,11503,4.780,10635932,4.870,9595216,5.027,3606022
,!,MZ009F-Plate1-L066-OD333-T02,MZ009F-Plate1-L066-OD333-T02.d,Sample,,10/20/2017 3:15 PM,0.987,3281670,1.043,4123741,1.065,5329098,1.166,3186019,1.166,4254058,1.300,208283,1.188,6585896,1.244,2779109,1.188,2182781,1.670,954118,1.804,2034089,1.625,3769725,1.972,7194471,1.804,7827,1.994,1031876,1.972,9437612,2.229,4428575,2.095,19004,2.363,23548,2.464,2112373,2.576,4427126,2.617,5930638,2.900,5308137,2.811,13609693,2.833,8838762,3.113,11316003,3.157,96308,3.169,3655449,3.392,19698623,3.493,1180615,3.527,665436,3.493,3040302,3.605,3538409,3.627,5455172,3.594,6503826,3.594,8792867,3.672,782,3.639,3346538,3.683,12696461,3.683,24471420,4.008,3969,3.739,1276476,3.717,9399335,3.773,3411814,3.806,3389312,3.750,7419821,3.818,10929116,3.873,10849247,3.840,5986851,3.974,652401,4.008,8386433,4.075,17502406,4.108,192019,4.131,16800267,4.153,11337430,4.198,993,4.399,35244,4.343,1416160,4.355,9159138,4.422,7012549,4.388,1250163,4.422,11890563,4.455,1238061,4.388,224324,4.489,14617836,4.578,253867,4.589,9980891,4.601,2178820,4.668,10215756,4.791,8143365,4.768,10024,4.768,11315029,4.869,9328799,5.015,4211139
,!,MZ009F-Plate1-L067-OD333-T02,MZ009F-Plate1-L067-OD333-T02.d,Sample,,10/20/2017 3:22 PM,0.985,2368388,1.040,3044393,1.063,3886427,1.164,3124489,1.164,4510806,1.309,222050,1.186,6637086,1.253,2721512,1.186,2000444,1.678,1009627,1.801,2276743,1.645,3436625,1.969,6859276,2.025,5510,1.991,1120163,1.969,8681925,2.237,4232063,2.092,19022,2.327,21062,2.472,2147053,2.573,5171843,2.595,5990818,2.898,5473401,2.819,14401577,2.842,8344859,3.110,10712763,3.155,115979,3.166,3982911,3.401,19612630,3.490,1261863,3.524,719152,3.490,3049621,3.614,3635420,3.625,5693630,3.591,6263244,3.591,9217738,3.692,1919,3.636,3616149,3.692,12350026,3.692,22137302,4.016,4100,3.737,1298321,3.714,9295554,3.770,3754860,3.804,3613095,3.759,7716320,3.815,10389134,3.871,10455313,3.848,5985412,3.972,639527,4.016,8386656,4.072,14978707,4.106,410106,4.139,15199856,4.151,10542307,4.632,3387,4.408,43338,4.352,1481485,4.352,8506657,4.419,6790980,4.397,1356807,4.430,11271461,4.464,1320014,4.397,236273,4.497,13888810,4.576,234904,4.598,9553604,4.609,2333438,4.665,10116748,4.799,7878133,4.777,7308,4.777,11345391,4.867,9616845,5.023,4041982
,!,MZ009F-Plate1-L068-OD333-T02,MZ009F-Plate1-L068-OD333-T02.d,Sample,,10/20/2017 3:28 PM,0.985,2507972,1.052,3172241,1.063,5057519,1.164,3088902,1.164,4272862,1.298,212134,1.187,6579944,1.242,2727246,1.175,1930335,1.679,1085189,1.791,2289209,1.634,3600796,1.970,7399697,1.880,15977,1.992,1039113,1.970,8931048,2.227,4182760,2.082,19339,2.361,17346,2.462,2179868,2.574,5022744,2.596,5763492,2.898,5406010,2.820,14478670,2.831,8658514,3.111,11184544,3.155,87220,3.167,3723000,3.390,19404867,3.491,1198289,3.525,712363,3.491,3057918,3.603,3523742,3.625,5503790,3.592,6398549,3.592,8901874,3.692,1478,3.637,3218247,3.681,12448330,3.692,23848486,4.017,3810,3.737,1263395,3.715,9071543,3.771,3410688,3.804,3425444,3.760,7291857,3.816,10423519,3.871,10676950,3.838,5795047,3.972,663346,4.017,8302835,4.073,17147775,4.106,229144,4.140,16580269,4.151,11315539,4.632,3395,4.408,70660,4.353,1533037,4.353,9336967,4.420,7025301,4.397,1468273,4.431,11733672,4.464,1209286,4.397,225767,4.487,14624201,4.576,245989,4.599,9565142,4.610,2321704,4.666,10311398,4.800,7980555,4.789,9836,4.778,11363520,4.867,9815599,5.013,4259964
,!,MZ009F-Plate1-L069-OD333-T02,MZ009F-Plate1-L069-OD333-T02.d,Sample,,10/20/2017 3:35 PM,0.975,2107951,1.053,2699951,1.064,3434036,1.165,3084012,1.165,4470288,1.299,198901,1.187,6279493,1.243,2571819,1.187,1710339,1.679,1017647,1.802,2151970,1.635,3463705,1.970,6784083,2.026,7362,1.993,1043826,1.970,8452942,2.239,4179366,2.093,18686,2.362,20157,2.474,2154508,2.574,5310046,2.597,5798781,2.899,5130729,2.821,13658868,2.832,8466036,3.111,10251568,3.156,102978,3.167,3887910,3.391,18593010,3.492,1232117,3.525,739725,3.492,3026226,3.615,3422844,3.626,5602769,3.592,6241828,3.592,8997901,3.693,4203,3.637,3369935,3.693,11987592,3.693,21237658,3.671,1293,3.738,1297665,3.716,9320524,3.771,3602000,3.805,3413576,3.749,7760543,3.816,9892952,3.872,9965704,3.850,5597307,3.973,638653,4.018,7908079,4.073,16316858,4.107,195508,4.141,15628782,4.152,11587492,4.208,2877,4.409,65192,4.353,1497135,4.353,8433199,4.420,6511808,4.398,1462036,4.431,10906745,4.465,1245442,4.398,241574,4.499,13381350,4.577,230133,4.599,8841707,4.610,2338481,4.666,9921148,4.801,7515486,4.778,9234,4.778,10721588,4.868,8943494,5.024,3718817
