-1.293	0.152	-0.224
1.302	1.972	0.291
-0.731	-0.837	-0.288
-0.225	-0.908	0.007
-0.154	-1.789	0.709
-0.226	-0.653	-0.613
-1.034	0.107	1.358
-1.088	1.051	-2.066
3.041	0.037	0.106
2.981	-0.283	0.407
2.981	-0.283	0.407
1.948	0.643	1.066
2.060	0.330	-0.333
1.526	0.934	0.099
1.920	0.589	-0.134
1.943	0.273	0.332
1.946	0.342	0.070
-0.329	-1.630	-0.266
-0.329	-1.908	0.486
-0.016	-1.753	1.296
-0.844	-0.603	-0.175
-0.457	-1.978	-0.492
-0.396	-2.009	-0.448
2.748	0.061	-0.164
-0.473	-1.896	-1.102
-0.534	-1.873	-1.148
0.082	1.743	0.803
1.169	-0.717	1.019
1.259	-0.744	0.611
-0.778	-0.558	0.388
-0.275	-1.663	0.418
1.367	-0.374	-0.532
-0.208	-0.540	-1.050
-1.012	1.386	-0.051
-1.062	0.934	-1.677
-0.526	-0.591	-0.035
-0.511	-1.773	-0.847
-0.762	-0.024	0.300
-0.905	-0.229	0.923
0.162	-0.101	-0.976
-0.148	-1.609	1.013
-0.396	-1.919	-0.893
-0.341	-0.408	-1.386
1.426	-0.646	-1.101
0.306	-0.676	0.419
-0.164	1.677	-0.044
